"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"hsa05166","hsa05166","Human T-cell leukemia virus 1 infection",213,0.584562583082131,2.47931132965282,0.0024390243902439,0.00432962909510752,0.00109380103455348,7740,"tags=27%, list=18%, signal=22%","CDC20/MMP7/CDKN2A/CDKN2A/BUB1B/E2F3/CCNB2/PTTG1/ESPL1/CCNA2/MYC/MAD2L1/CCNE1/IL1R2/CHEK1/E2F1/RELB/RAN/SRF/E2F3/CDK2/CHEK2/CCNE2/ESPL1/ADCY3/CHEK1/HLA-G/CCNA2/HLA-E/HLA-F/HLA-G/ICAM1/HLA-DOB/CDK4/ELK1/ELK4/FDPS/HLA-B/RANBP1/ICAM1/NFKBIA/RELA/CREB3L2/PIK3CD/MAD2L1/HLA-B/TGFB2/TCF3/E2F1/NFKB2/MAD2L1/HLA-F/HLA-A/MAP2K2/ELK1/HLA-A/TSPO/TRRAP/IL2RG/MAPK1/AKT3/TP53/VDAC2/CALR/CREB1/MAPK1/CHEK1/LTBR/CCNA1/CDK2/LCK/ANAPC5/TCF3/HLA-E/HLA-F/CDKN2C/ETS1/CALR/JAK3/HLA-B/TCF3/FOSL1/ITGB2/LTBR/TP53/HLA-C/NFATC1/CD3G/IL1R2/TRRAP/CDC27/HLA-C/NRAS/E2F2/ITGAL/LTA/VAC14/TNFRSF1A/TCF3/TBPL1/ATF4/HLA-C/MAD1L1/HLA-C/CSF2/AKT2/ETS2/NFATC3/HLA-DQB1/ANAPC5/CDKN2B/CD3D/HRAS/SLC2A1/TGFB2/RANBP3/NFKBIA/MAP3K3/SLC25A5/ELK4/CRTC2/RANBP3/AKT2/CRTC1/MAPK8/CREB1/NFKB2/HLA-DQB1/CALR/B2M/CCNE2/CCND3/ATF2/CDKN2C/CREB3L1/PIK3CA/TNF/DLG1/MAPK1/ATM/ITGB2/HLA-E/HLA-DQA1/SMAD4/STAT5B/ICAM1/IL15/TCF3/CCND3/RELA/CCND2"
"hsa04060","hsa04060","Cytokine-cytokine receptor interaction",275,0.399190263270533,1.74584781053616,0.00249376558603491,0.00440076279888514,0.00111177165445519,3086,"tags=8%, list=7%, signal=7%","IL13RA1/GDF15/EPOR/IL1R1/TNFSF10/PRLR/ACVR1B/LIFR/PRLR/IL13RA1/IL1R1/ACKR4/CXCL17/ACVR1C/ACKR3/CCL28/IL20/TNFSF10/BMPR1B/CXCL12/LIFR/IL6ST/LEP/CXCL14/CXCL14/BMPR1B/IL6ST/TNFSF10/IL6ST/PRLR/GHR/PRLR/IL6ST/CX3CR1/IL20RA/PRLR/BMPR1B/IL33"
"hsa04010","hsa04010","MAPK signaling pathway",284,0.469672915565603,2.06402972300947,0.00254452926208651,0.00446408642471318,0.0011277692020328,7346,"tags=21%, list=18%, signal=18%","MAP3K20/PPM1B/SOS2/TAOK2/RASGRP2/KITLG/DUSP10/MAPT/MAP3K2/TGFBR1/MAX/DUSP6/MECOM/PPP3R1/AKT2/MAP4K4/NLK/IRAK4/NLK/TAOK3/IGF1/RAPGEF2/PRKCB/GNA12/FGFR4/IGF1R/MAP3K7/FLT1/JUN/STK4/TAOK1/CACNB4/MAPK9/HSPA1L/ATF2/STK3/TAB2/FGF18/NTRK2/STK4/FGFR4/MAPK10/BRAF/TAOK1/CDC42/PPP3CA/MEF2C/DUSP16/IKBKB/CACNA1C/RPS6KA6/MAPK8IP2/NF1/ANGPT2/RAP1A/DUSP4/DUSP16/INSR/MAP3K1/PRKACB/CACNG7/ARRB1/GNG12/ERBB4/CHUK/PRKACB/NF1/EGF/PAK1/RASA1/ELK4/PPM1B/TGFB3/RASGRF2/FGF1/PLA2G4C/KDR/CACNA1C/SOS2/DUSP10/CACNA2D3/PPM1A/FOS/MAPK10/MAPT/MAP3K5/CACNA2D4/TAB2/PPP3CB/FLT3/RPS6KA2/FGF18/PPP5D1/ARRB1/RASA1/CACNG4/JUN/ERBB3/HSPB1/PPM1A/PPP3CA/PPP3CB/MAPK9/PRKACB/MAPK10/VEGFC/IL1R1/DUSP5/FLNB/RASGRF2/HSPA2/ANGPT2/PPM1A/PPM1A/RPS6KA5/MAPT/DUSP6/CACNA2D2/FGF1/LAMTOR3/FLT1/IGF1/MECOM/MAP4K3/IL1R1/DUSP6/HGF/MAP3K1/TAOK1/CACNA1D/MAPT/JUN/PDGFC/NLK/PPM1A/FGF1/IGF1R/FGFR3/ARRB1/ERBB2/ERBB4/CACNG4/DUSP1/PPM1A/TEK/ERBB3/ERBB2/PDGFD/RPS6KA5/NF1/RPS6KA6/CACNA2D1/IGF1/CACNA1D/IGF1R/KITLG/CACNA1D/IGF1/HGF/MAPT/DUSP4/MAPT/DUSP4/AREG/ERBB4/ERBB4"
"hsa05165","hsa05165","Human papillomavirus infection",319,0.540303408443718,2.40390378326673,0.00260416666666667,0.0045421511627907,0.00114749082007344,7874,"tags=25%, list=19%, signal=21%","FZD9/CDK6/EGFR/TCF7L1/ITGB8/COL9A3/ATP6V1C2/TCF7L2/ITGB8/EGFR/CCNA2/GNAS/VEGFA/CCNE1/FZD7/E2F1/ITGB8/COL4A4/EIF4EBP1/CDK2/BAK1/CCNE2/ITGA6/NOTCH1/WNT5B/OASL/COL4A2/FN1/HLA-G/CDK6/CCNA2/HLA-E/NOTCH3/HLA-F/HLA-G/FZD7/CDK4/PARD3/EGFR/HLA-B/PTK2/PTGS2/CDK6/PPP2R3A/ITGB4/RELA/WNT11/PRKCI/CREB3L2/LAMC2/PKM/PARD3/PIK3CD/RBL1/TYK2/GNAS/HLA-B/GNAS/ISG15/TADA3/COL9A1/E2F1/HDAC2/PTK2/STAT1/GNAS/HEY2/MX1/DVL3/RHEB/HLA-F/CHD4/PKM/HLA-A/MAP2K2/STAT1/HLA-A/MAPK1/AKT3/LAMB3/TP53/ATP6V0A2/VEGFA/MAML2/ITGA6/PRKCZ/CREB1/THBS3/MAPK1/CCNA1/CDK2/SOS1/COL6A2/ITGA5/GNAS/HLA-E/RFNG/HLA-F/GNAS/ITGB8/TCF7L2/COL2A1/HLA-B/SPP1/GNAS/SCRIB/COL4A1/GNAS/IRF3/ATP6V1B1/TP53/HLA-C/UBR4/NFX1/COL9A2/TCF7L2/GNAS/RHEB/HLA-C/ITGA9/PPP2R5D/NRAS/TCF7/IFNA10/COL1A1/TCF7L2/IFNAR2/RBL1/TRAF3/WNT10A/ATP6V0A2/TCF7L2/TNFRSF1A/ATP6V1C2/RPS6KB2/PPP2R5B/TRAF3/ATP6V1F/TBPL1/LLGL2/CDK6/DVL2/HLA-C/RAF1/HLA-C/PPP2R1A/AKT2/COL4A3/LAMA1/LAMA3/ATP6V1E2/IFNAR2/COL6A1/PPP2R5C/AXIN1/JAG1/HES5/GSK3B/HRAS/PPP2R5D/STAT1/FASLG/TCIRG1/TCF7/STAT1/FZD5/PPP2R1B/VEGFA/HES4/STAT1/DVL2/CHD4/PPP2R3A/VEGFA/AKT2/HES6/CREB1/SOS1/PRKCI/LAMA1/TRADD/COL2A1/RHEB/CDK6/LAMA5/TUBG1/WNT6/CCNE2/SOS1/CCND3/CREB3L1/PIK3CA/TNF/PARD6G/PARD3/DLG1/MAPK1/ATM/HLA-E/PPP2R3A/AXIN2/ITGA10/WNT10B/NOTCH3/DVL1/PARD6G/COL6A1/CCND3/COL6A2/ATP6V0C/LAMC1/RELA/CCND2/ITGA9/FZD1/ITGB7/COL4A3"
"hsa04151","hsa04151","PI3K-Akt signaling pathway",340,0.482455060341853,2.15059068160536,0.00267379679144385,0.00463664183487373,0.00117136214775757,7435,"tags=20%, list=18%, signal=17%","COL1A2/ITGA3/EIF4E2/ITGB1/EIF4E/RPS6KB1/COMP/SOS2/PRKAA2/BRCA1/KITLG/ITGAV/YWHAZ/COL6A6/YWHAB/AKT2/COL6A5/PPP2R1B/YWHAB/GNB5/GNB5/PTEN/LPAR1/IGF1/THEM4/PHLPP2/PRKAA2/TSC1/MAGI1/FGFR4/IGF1R/ITGA4/FLT1/PPP2CA/GH2/MAGI1/PPP2R2C/PRKAA1/MDM2/PIK3CA/ATF2/ITGA2/PPP2CB/FGF18/PDPK1/NTRK2/EIF4B/PRKAA2/FGFR4/COL6A3/PKN2/CREB1/G6PC3/PRLR/IKBKB/LPAR1/THBS1/ANGPT2/PPP2R5C/GSK3B/PRKAA2/INSR/VWF/LAMB2/CDKN1B/IFNAR1/PIK3R5/TLR4/GNG12/ERBB4/CHUK/LPAR5/EGF/PTEN/PPP2R5E/RXRA/GSK3B/PPP2R5E/FGF1/PIK3CG/IFNAR1/KDR/SGK2/GNG2/SOS2/PTEN/ITGA2/ITGA1/FLT3/LPAR4/PIK3CA/FGF18/RELN/TLR4/ERBB3/THBS1/EIF4E/PPP2CA/IRS1/PPP2R3C/ITGB5/GNG11/LAMA2/RBL2/PIK3R5/GNG11/PDPK1/VEGFC/EPOR/PTEN/TLR4/THBS1/BCL2/ITGA8/LAMA3/PRLR/LAMA2/ANGPT2/CHAD/EIF4E/FGF1/FLT1/LAMA4/PRLR/IGF1/LPAR6/PIK3R1/PDPK1/EIF4B/PIK3R1/TNR/MDM2/PRKAA2/HGF/ITGB5/LAMA2/MAGI2/COL4A6/RPS6KB1/THBS4/LPAR1/PDGFC/ITGA1/F2R/FGF1/IGF1R/FGFR3/PCK1/ERBB2/ERBB4/COL4A5/ITGB5/PPP2R2A/BCL2/TEK/ERBB3/ERBB2/THBS1/CCND1/PDGFD/TNC/TNN/IRS1/MDM2/CREB3L4/IGF1/IRS1/IGF1R/KITLG/IGF1/PRLR/GHR/PRLR/PRLR/HGF/MYB/AREG/ERBB4/ERBB4"
"hsa05168","hsa05168","Herpes simplex virus 1 infection",440,0.388464147866327,1.76763519766879,0.00277008310249307,0.00477600534912599,0.00120656977241078,8381,"tags=21%, list=20%, signal=17%","TAP1/TAP2/ALYREF/ALYREF/CGAS/EIF4EBP1/BAK1/HLA-G/HLA-E/HLA-F/HLA-G/ZNF286A/CD74/CCL5/HLA-DOB/IFIH1/HLA-B/SRSF7/TRAF2/NFKBIA/ZNF286A/ZNF667/RELA/SRPK1/CCL5/TAPBP/PIK3CD/TYK2/HLA-B/TLR2/ZNF667/IFNG/STAT1/TAP2/PML/RHEB/IRAK1/HLA-F/HLA-A/STAT1/HLA-A/PML/AKT3/TP53/ZNF93/IRF7/CALR/ZNF37A/ZNF519/PILRA/TNFSF14/ZNF33A/PML/ZNF567/ITGA5/ZNF551/ZNF212/DDX58/POU2F2/HLA-E/ZNF124/ZNF786/BIRC3/TAP2/HLA-F/ZNF519/ZNF12/MYD88/ZFP57/PML/POU2F2/CALR/HLA-B/IRF3/ZFP82/TP53/PML/HLA-C/ZNF74/TMEM173/RHEB/HLA-C/PTPN11/ZNF746/IFNA10/ZNF275/SRSF1/ZNF250/IFNAR2/ZNF300/PDIA3/TRAF3/SOCS3/LTA/POU2F2/SRSF3/TNFRSF1A/MAP3K7/SRSF7/TRAF3/ZIK1/ZNF879/ZNF607/CD74/PPP1CA/ZNF93/HLA-C/HLA-C/AKT2/BIRC3/IFNGR1/DAXX/ZNF282/CYCS/ZNF195/SRSF4/ZNF567/ZNF669/ZFP69B/BID/HLA-DQB1/IFNAR2/HCFC1/OAS3/ZNF256/ZNF382/ZNF283/ZNF169/ZNF431/ZNF429/STAT1/FASLG/ZNF227/STAT1/ZNF333/NECTIN1/CCL2/CCL5/ZNF777/ZNF556/NFKBIA/SOCS3/ZNF83/ZNF492/STAT1/ZNF133/ZNF135/ZNF337/ZNF26/SRPK1/ZNF585A/ZFP28/SRSF4/AKT2/HLA-DQB1/ZNF107/TRADD/RHEB/CALR/B2M/PML/SRSF3/PML/ZNF641/ZNF3/PIK3CA/ZNF251/TNF/ZNF333/HLA-E/HLA-DQA1/ZNF425/ZNF12/HCFC1/APAF1/SYK/ZNF793/CYCS/CGAS/ZNF461/RELA/ZNF12/ZFP82/JAK2/ZNF514/ZNF584/ZNF324B/ZNF254/ZNF383/MAP3K7/PPP1CB/POU2F2/SOCS3/ZNF875/POU2F1/OAS2/ZFP37/ZNF570"
"hsa05332","hsa05332","Graft-versus-host disease",35,0.570261747790989,1.79791177693538,0.00410677618069815,0.007029053420806,0.00177576086420362,7266,"tags=33%, list=17%, signal=27%","GZMB/HLA-G/HLA-E/HLA-F/HLA-G/HLA-DOB/HLA-B/HLA-B/IFNG/HLA-F/HLA-A/HLA-A/HLA-E/HLA-F/HLA-B/KLRD1/HLA-C/HLA-C/CD86/HLA-C/HLA-C/HLA-DQB1/FASLG/HLA-DQB1/TNF/HLA-E/HLA-DQA1"
"hsa05330","hsa05330","Allograft rejection",33,0.606525512318381,1.87936634181075,0.00412371134020619,0.007029053420806,0.00177576086420362,7266,"tags=32%, list=17%, signal=27%","GZMB/HLA-G/HLA-E/HLA-F/HLA-G/HLA-DOB/HLA-B/HLA-B/IFNG/HLA-F/HLA-A/HLA-A/HLA-E/HLA-F/HLA-B/HLA-C/HLA-C/CD86/HLA-C/HLA-C/HLA-DQB1/FASLG/HLA-DQB1/TNF/HLA-E/HLA-DQA1"
"hsa04330","hsa04330","Notch signaling pathway",53,0.535558313510339,1.85706928021804,0.00421052631578947,0.00713648528099911,0.00180290154467346,7823,"tags=20%, list=19%, signal=17%","NOTCH1/NOTCH3/HDAC2/HEY2/DVL3/APH1A/MAML2/DTX4/RFNG/DLL3/ADAM17/DLL3/DVL2/NCOR2/ATXN1L/JAG1/HES5/NCSTN/DVL2/JAG2/NUMBL/CTBP1/NOTCH3/DVL1/JAG2/PSEN2"
"hsa05320","hsa05320","Autoimmune thyroid disease",46,0.546605442993182,1.8241273854948,0.00426439232409382,0.00718717807431542,0.00181570814509021,5777,"tags=23%, list=14%, signal=20%","GZMB/HLA-G/HLA-E/HLA-F/HLA-G/HLA-DOB/HLA-B/HLA-B/HLA-F/HLA-A/HLA-A/CTLA4/HLA-E/HLA-F/HLA-B/HLA-C/HLA-C/CD86/IFNA10/HLA-C/HLA-C/HLA-DQB1/FASLG"
"hsa05110","hsa05110","Vibrio cholerae infection",49,0.540881266585187,1.82704098433866,0.00431965442764579,0.00719942404607631,0.00181880186427191,5778,"tags=25%, list=14%, signal=21%","ATP6V1C2/GNAS/ADCY3/KDELR3/KDELR1/PRKCA/ACTB/GNAS/GNAS/PDIA4/GNAS/KDELR2/SEC61A1/ATP6V0A2/GNAS/ACTB/TJP2/GNAS/ACTB/GNAS/GNAS/ATP6V1B1/GNAS/KDELR2/ATP6V0A2/ATP6V1C2/ATP6V1F/SEC61A2/SEC61A1/ATP6V1E2/KDELR3/TCIRG1"
"hsa05416","hsa05416","Viral myocarditis",54,0.548325291540807,1.89275366521841,0.00431965442764579,0.00719942404607631,0.00181880186427191,7465,"tags=34%, list=18%, signal=28%","HLA-G/CXADR/HLA-E/HLA-F/HLA-G/ICAM1/HLA-DOB/HLA-B/DMD/ICAM1/CXADR/ACTB/HLA-B/HLA-F/HLA-A/HLA-A/RAC1/DMD/FYN/ACTB/HLA-E/RAC1/HLA-F/EIF4G1/ACTB/HLA-B/ITGB2/HLA-C/HLA-C/CD86/FYN/ITGAL/HLA-C/HLA-C/CYCS/LAMA1/BID/HLA-DQB1/ABL1/EIF4G1/DMD/ABL2/HLA-DQB1/LAMA1/ABL2/ITGB2/HLA-E/HLA-DQA1/CD55/CYCS/ICAM1"
"hsa04370","hsa04370","VEGF signaling pathway",56,0.530277588271056,1.83845857845036,0.00436681222707424,0.00723781032111752,0.00182849944954548,11603,"tags=34%, list=28%, signal=25%","VEGFA/SPHK1/SH2D2A/MAPK14/PTK2/PTGS2/PLA2G4A/PRKCA/PIK3CD/PTK2/MAP2K2/MAPK1/AKT3/RAC1/VEGFA/MAPK13/MAPK1/RAC1/NRAS/RAF1/AKT2/MAPK12/HRAS/MAPK13/VEGFA/MAPKAPK2/MAPKAPK3/MAPKAPK2/VEGFA/AKT2/PIK3CA/MAPK1/PLCG2/MAPK14/MAPK1/PPP3CC/AKT2/NOS3/MAPKAPK2/PRKCA/AKT2/PIK3R2/MAPK14/PTGS2/PIK3CD/PPP3CC/AKT3/SRC/CDC42/SHC2/SPHK2/PRKCG/PLA2G4C"
"hsa04623","hsa04623","Cytosolic DNA-sensing pathway",58,0.489579906382187,1.6967544518215,0.0044543429844098,0.00730460189919649,0.00184537311137596,6825,"tags=29%, list=16%, signal=24%","CGAS/POLR3G/CCL5/CXCL10/NFKBIA/POLR3G/POLR1C/RELA/AIM2/CCL5/IRF7/POLR3C/NFKBIB/DDX58/POLR2F/POLR2H/POLR3D/IRF3/TMEM173/IL18/IFNA10/POLR1D/POLR1C/POLR3C/POLR1D/CCL5/NFKBIA/POLR3H/POLR3A"
"hsa04925","hsa04925","Aldosterone synthesis and secretion",96,0.434708046666112,1.65187355913749,0.00446428571428571,0.00730460189919649,0.00184537311137596,4861,"tags=12%, list=12%, signal=11%","GNAQ/PRKACB/PRKACB/ATP1B1/ITPR1/ADCY9/ATP2B1/CACNA1C/ITPR2/CAMK1G/GNAQ/ATP1A4/PRKACB/ATF1/PRKD1/KCNJ5/CACNA1D/GNAQ/AGTR1/ADCY1/ITPR1/ITPR1/ATP2B1/NR4A2/NR4A2/CREB3L4/CACNA1D/ATP1A2/CACNA1D/ITPR1/AGTR1"
"hsa04640","hsa04640","Hematopoietic cell lineage",92,0.438821694008862,1.65468252834739,0.00449438202247191,0.00730460189919649,0.00184537311137596,7458,"tags=21%, list=18%, signal=17%","IL1R2/CD24/ITGA6/KIT/CD59/HLA-DOB/CD24/CD44/IL5RA/CD44/CD44/ITGA6/CD44/CD44/IL6R/CD44/ITGA5/CD59/CD8B/CD1A/CD44/IL5RA/CD38/CD3G/IL1R2/CD7/CD44/CSF2/CD59/CD24/HLA-DQB1/ANPEP/CD3D/IL7R/CSF1/CSF3R/THPO/CD1E/HLA-DQB1/TNF/TFRC/TFRC/HLA-DQA1/CD19/CD55/CD8A"
"hsa04931","hsa04931","Insulin resistance",107,0.440263395901055,1.68908586023935,0.0045045045045045,0.00730460189919649,0.00184537311137596,7412,"tags=23%, list=18%, signal=19%","RPS6KB1/PPP1R3C/PRKAA2/PPP1CC/OGT/AKT2/PYGL/PTEN/PRKCB/PRKAA2/PYGM/PRKAA1/MAPK9/PPP1R3D/PIK3CA/PDPK1/GFPT1/PRKAA2/MAPK10/CPT1A/CREB1/PTPN11/G6PC3/IKBKB/RPS6KA6/GSK3B/TRIB3/PRKAA2/INSR/PPP1R3B/PTPN1/PPP1R3E/PTEN/GSK3B/OGA/SREBF1/FOXO1/PTEN/MAPK10/RPS6KA2/PIK3CA/PRKAB1/IRS1/MAPK9/MAPK10/PDPK1/PTEN/ACACB/PIK3R1/PDPK1/PIK3R1/PRKAA2/SLC27A2/RPS6KB1/CD36/PCK1/CD36/ACACB/IRS1/CD36/RPS6KA6/CREB3L4/IRS1/PPP1R3C/ACACB/SLC27A2"
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes",147,0.39128744872373,1.5879979776142,0.00453514739229025,0.00731475385853266,0.00184793781689246,6144,"tags=16%, list=15%, signal=14%","SLC8A1/CACNB4/PPP2R2C/SCN1B/ATF2/PPP2CB/RAPGEF3/CREM/CREB1/CACNA1C/PPP2R5C/CALM1/GNAQ/PRKACB/CACNG7/PIK3R5/PRKACB/ATP1B1/PPP2R5E/SCN4B/FXYD2/ADCY9/ADRB1/ATP2B1/PPP2R5E/PIK3CG/CACNA1C/SLC8A3/CACNA2D3/CACNA2D4/CACNG4/PPP2CA/GNAQ/PPP2R3C/ATP1A4/TPM3/PRKACB/PIK3R5/GNAI3/BCL2/KCNE1/RPS6KA5/CACNA2D2/SLC8A1/ADRB2/RAPGEF4/CACNA1D/GNAQ/PLN/AGTR1/CACNG4/PPP2R2A/ADCY1/BCL2/ATP2B1/RPS6KA5/CACNA2D1/CREB3L4/CACNA1D/ATP1A2/CACNA1D/SCN7A/AGTR1"
"hsa00900","hsa00900","Terpenoid backbone biosynthesis",22,0.625273802857612,1.76963769385843,0.00616016427104723,0.00988261647761587,0.00249666100487138,7120,"tags=33%, list=17%, signal=27%","FDPS/PDSS1/RCE1/ICMT/FNTA/ACAT2/IDI1/NUS1/IDI1/MVK/FNTA/NUS1/MVK/RCE1/FNTA"
"hsa05014","hsa05014","Amyotrophic lateral sclerosis (ALS)",55,0.512009292805396,1.77283102698466,0.00652173913043478,0.0103971719692244,0.00262665397117247,9271,"tags=22%, list=22%, signal=17%","MAPK14/APAF1/RAC1/GPX3/GRIA2/PPP3R2/NEFL/NOS1/BAD/GRIN2C/NOS1/PPP3R1/CAT/PPP3CA/GRIA1/NEFH/RAB5A/GRIN2D/GRIA2/MAP3K5/PPP3CB/GPX8/PPP3CA/PPP3CB/SLC1A2/NEFL/BCL2/BCL2/ALS2/SLC1A2"
"hsa04978","hsa04978","Mineral absorption",56,0.524551347987156,1.81860585262326,0.00655021834061135,0.0103971719692244,0.00262665397117247,4433,"tags=15%, list=11%, signal=13%","FXYD2/ATP2B1/S100G/SLC8A3/ATP1A4/SLC34A1/SLC30A1/SLC8A1/SLC40A1/SLC26A3/ATP7A/CYBRD1/FTH1/ATP2B1/SLC11A2/SLC46A1/ATP1A2/SLC40A1"
"hsa04922","hsa04922","Glucagon signaling pathway",102,0.431913914871939,1.64943770308031,0.00675675675675676,0.0106366633968775,0.00268715706868485,6928,"tags=21%, list=17%, signal=17%","PFKP/LDHB/CALML5/GNAS/LDHB/PRMT1/CALML4/PPARA/PDHA1/PPARGC1A/PPARA/CREB3L2/PYGB/PKM/PPARA/GNAS/GNAS/GNAS/PKM/PDHA1/AKT3/CREB1/GNAS/PFKL/ITPR3/GNAS/PRKAG2/PLCB3/GNAS/GNAS/GNAS/ITPR2/ITPR3/PLCB4/ATF4/AKT2/PDE3B/PFKL/CALML4/PLCB2/SLC2A1/PPP4C/CPT1C/GCGR/CRTC2/AKT2/CREB1/PPARA/PRKAG2/PPP4R3B/ATF2/PHKA1/CREB3L1"
"hsa05414","hsa05414","Dilated cardiomyopathy (DCM)",93,0.425288658105741,1.60559276396965,0.00677200902934537,0.0106366633968775,0.00268715706868485,4817,"tags=15%, list=11%, signal=13%","PRKACB/CACNG7/PRKACB/SGCD/ADCY9/ADRB1/TGFB3/SGCD/CACNA1C/SLC8A3/CACNA2D3/ITGA2/ITGA1/CACNA2D4/CACNG4/ITGB5/TPM3/LAMA2/PRKACB/ITGA8/LAMA2/CACNA2D2/SLC8A1/IGF1/ITGB5/LAMA2/CACNA1D/PLN/ITGA1/CACNG4/ITGB5/ADCY1/CACNA2D1/IGF1/SGCG/CACNA1D/CACNA1D/IGF1"
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",59,0.468855719489472,1.63251873846188,0.00884955752212389,0.0137763185084839,0.00348033309688015,7324,"tags=24%, list=17%, signal=20%","PRKAA2/IRS4/AKT2/IGF1/PRKAA2/IGF1R/CAT/PRKAA1/HSPA1L/PIK3CA/PRKAA2/EIF4EBP2/PRKAA2/INSR/PRKACB/PRKACB/ADCY9/FOXO1/PIK3CA/PRKAB1/IRS1/PRKACB/HSPA2/IGF1/PIK3R1/PIK3R1/PRKAA2/ATG5/RPS6KB1/IGF1R/ADCY1/IRS1/IGF1/IRS1/IGF1R/IGF1"
"hsa00564","hsa00564","Glycerophospholipid metabolism",91,0.41714015708099,1.57016029997263,0.0089086859688196,0.0137763185084839,0.00348033309688015,8651,"tags=25%, list=21%, signal=20%","CDS1/DGKG/PLA2G6/DGKB/PLA2G12A/PLPP5/PLA2G15/PLPP5/DGKD/AGPAT3/CDS2/CEPT1/CEPT1/MBOAT7/GPAT4/GPCPD1/GPD2/DGKQ/PLPP1/PLPP1/LYPLA1/ETNPPL/GPD1/CDIPT/CRLS1/DGKE/ETNK2/PLA2G12A/PLA2G4C/ETNK1/PLA2G5/GPCPD1/PLPP3/GPD1/PLAAT3/LPCAT2/CDS2/PLAAT3/ETNK1/GPAM/CRLS1/CDS1/GPD2/ETNK1/CDS2/GPAM/PLA2G12A/PLA2G12A/CDS1/GPD1L"
"hsa04720","hsa04720","Long-term potentiation",66,0.449705945695366,1.59150696128536,0.0089086859688196,0.0137763185084839,0.00348033309688015,8912,"tags=26%, list=21%, signal=20%","GRM1/PRKCB/MAPK1/CAMK2D/GRIA2/BRAF/PPP3R2/CREBBP/RPS6KA2/CAMK2B/GRIN2C/PPP1CC/PPP3R1/CALM3/PRKCB/PLCB1/RAPGEF3/BRAF/PPP3CA/GRIA1/CACNA1C/RPS6KA6/RAP1A/CALM1/GNAQ/PRKACB/PRKACB/ITPR1/GRIN2D/GRIA2/CACNA1C/CREBBP/ITPR2/PPP3CB/RPS6KA2/PPP3CA/PPP3CB/GNAQ/PRKACB/GNAQ/CREBBP/ADCY1/ITPR1/ITPR1/RPS6KA6/ITPR1"
"hsa04659","hsa04659","Th17 cell differentiation",102,0.405690712436406,1.54929381490412,0.00900900900900901,0.0138600138600139,0.00350147718568771,4563,"tags=10%, list=11%, signal=9%","HLA-DPA1/HLA-DQA1/RXRA/SMAD4/FOS/MAPK10/PPP3CB/SMAD2/RORA/JUN/PPP3CA/PPP3CB/MAPK9/MAPK10/IL1R1/HLA-DQB1/IL1R1/JUN/HLA-DRB4/RORC/IL6ST/IL6ST/IL6ST/IL6ST/GATA3/GATA3/GATA3"
"hsa00220","hsa00220","Arginine biosynthesis",20,0.640063075830672,1.7661609871228,0.0101626016260163,0.0155550024888004,0.00392968483927589,8745,"tags=31%, list=21%, signal=25%","ASS1/GLS/ARG2/GLS/GPT2/GOT1/GLS/ARG2/GLS/GLS/ACY1/NOS2/GPT/NOS3"
"hsa04973","hsa04973","Carbohydrate digestion and absorption",41,0.510381775031837,1.65648447646305,0.0104384133611691,0.0158688177730759,0.00400896449004023,6892,"tags=17%, list=16%, signal=14%","ATP1B4/PRKCB/PLCB1/PIK3CA/G6PC3/ATP1B1/FXYD2/PIK3CA/ATP1A4/PIK3R1/PIK3R1/CACNA1D/CACNA1D/ATP1A2/CACNA1D"
"hsa03420","hsa03420","Nucleotide excision repair",43,0.485753236453335,1.59645205554846,0.0105042016806723,0.0158688177730759,0.00400896449004023,9176,"tags=35%, list=22%, signal=27%","POLD1/GTF2H4/RFC3/RFC2/RPA4/RAD23A/RFC4/POLE/RFC3/ERCC1/RPA1/ERCC3/RAD23A/RFC2/CUL4A/LIG1/POLD2/POLE3/DDB1/RPA1/RFC3/GTF2H3/ERCC1/CUL4A/CUL4B/CUL4A/RFC5"
"hsa00620","hsa00620","Pyruvate metabolism",39,0.51206527102234,1.63826648558113,0.0105263157894737,0.0158688177730759,0.00400896449004023,5768,"tags=28%, list=14%, signal=24%","LDHB/LDHB/ME2/PDHA1/ME2/ME1/PKM/PKM/MDH2/PDHA1/ACAT2/DLAT/ALDH1B1/ALDH7A1/ALDH1B1/ACYP1/ME2/PKLR/DLAT/ACSS1/ALDH7A1"
"hsa04142","hsa04142","Lysosome",118,0.389103272140143,1.51435919093653,0.0115740740740741,0.0173611111111111,0.0043859649122807,7406,"tags=22%, list=18%, signal=18%","ENTPD4/GNPTG/GM2A/IDUA/HEXA/GNS/AP4E1/CTSF/SLC17A5/GLA/NAPSA/CLN5/CTSC/TPP1/GM2A/CTSS/CLTC/MFSD8/GGA3/HEXB/ABCA2/GM2A/CD164/ASAH1/MANBA/LAMP2/CD164/AP1S2/CD164/AP3M1/AP1G1/ASAH1/AGA/AGA/AP4B1/AP3M1/SCARB2/AP3S1/ARSG/AP4S1/SUMF1/SCARB2/MFSD8/IDS/SCARB2/GNS/CLN5/PPT1/GNS/LIPA/IDS/AGA/CTSK/FUCA1/GALC/ASAH1/CTSO/LAMP2/ASAH1/SLC11A2/ASAH1/ARSG"
